term,Perussuomalaiset freq,Vihreä liitto freq,Vasemmistoliitto freq,Suomen Kristillisdemokraatit (KD) freq,Kansallinen Kokoomus freq,Suomen Sosialidemokraattinen Puolue freq,Suomen Keskusta freq,Kokoomus_score,Perus_score,Keskusta_score,Krist_score,SDP_score,Vasen_score,Vihreä_score
hyvinvointiyhteiskun normisto,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
normisto vanhuks,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ja perhepolitiik,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
perhepolitiik innovaatiopoltiik,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
innovaatiopoltiik luonnonvar,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
luonnonvar ja,1,0,0,0,0,0,1,0.47205054999834195,0.5670297407042129,0.5611447810889078,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.4706991160842901
niide kierrätys,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
green,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
green tech,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
tech byrokratia,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
byrokratia karsimin,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
liukum,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
tulehtun,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
syitä,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
paisunu,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
virkakoneisto,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
pyr estäm,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
estäm suome,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
suome liukum,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
liukum kreika,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kreika tulehtun,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
tulehtun tilant,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
tilant jonk,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
jonk syitä,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
syitä ova,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ova maahanmuuto,3,0,0,0,0,0,0,0.4445475431775871,0.8428699809631968,0.4437835904887715,0.4489748147580188,0.4467964064774536,0.4471780008683319,0.4418830751746444
maahanmuuto valtio,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
velkaantumin sekä,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
sekä paisunu,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
paisunu virkakoneisto,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kaun,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
maksuto ja,0,1,1,0,0,1,0,0.4445475431775871,0.4463661295507027,0.4437835904887715,0.4489748147580188,0.5529157745194367,0.5612617555749204,0.518001113842324
ja saavutettav,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
saavutettav koulutus,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
toimeentulo kans,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kans verotus,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
verotus koh,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
koh yksinkertain,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
yksinkertain on,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
on kaun,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
parant eläint,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
eläint asem,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
asem suoje,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
suoje luono,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
kehit mielenterveysongelm,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
hoito sekä,0,2,0,0,0,0,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.6715651100659619
sekä ennaltaehkäisy,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
kansallin,2,0,0,0,0,0,2,0.4175861232784803,0.706897246023056,0.6857309552823783,0.42411802019759914,0.42090498150581407,0.421466107045067,0.4136610678692508
1990luvu,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
yrittäj edistämin,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
edistämin kansallin,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kansallin turvallisuus,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
on viimeis,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
viimeis aja,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
aja nost,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
nost es,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
es 1990luvu,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
lama uhr,2,0,0,0,0,0,0,0.47205054999834195,0.7313313765429582,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.4706991160842901
huoleht siitä,1,0,1,0,1,1,0,0.5247404137376906,0.5255447649305837,0.41645758004253214,0.42411802019759914,0.5347585951217267,0.5428844659972479,0.4136610678692508
etei tämä,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
käy,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
uhr käy,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
käy samo,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
heiko,2,0,0,2,1,0,0,0.5108096095373836,0.6904273882705895,0.3897742061352295,0.7904589214716171,0.3955939317347692,0.3963248500349303,0.3861334376634987
väliinputoaj,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
lopu heiko,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
heiko ja,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ja väliinputoaj,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
väliinputoaj asio,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
asio pitämin,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kuntarak,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
palvelujärjestelyj,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
vaatimu,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kuntarak uudistu,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
uudistu sekä,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
liittyv sosiaal,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
terveysal palvelujärjestelyj,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
palvelujärjestelyj vaatimu,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
vaatimu on,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
periaat,0,0,1,1,1,0,0,0.5428636905705958,0.4463661295507027,0.4437835904887715,0.585482663157486,0.4467964064774536,0.5612617555749204,0.4418830751746444
lähipalvelu turvaamin,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
myös reunaalue,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
reunaalue oikeudenmukaisuud,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
oikeudenmukaisuud periaat,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
periaat tule,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
toteutu myös,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
myös niil,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
hylän,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kotij,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
synnyinseutua,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
hylän kotij,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kotij synnyinseutua,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kokev,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
mis kokev,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kokev eläv,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
eläv hyvä,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
laaduk eläm,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
aikais,1,1,1,0,1,1,0,0.5108096095373836,0.5111754072592153,0.3897742061352295,0.39979182645404326,0.520399556062151,0.5283003549069333,0.45744834365775144
suosittav,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
perustulo pitä,0,1,0,0,1,0,0,0.5653252356515109,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.5415926784348258
saada jos,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
jos muodo,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
muodo aikais,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
aikais on,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
on suosittav,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
lähituotanto,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
luotav työpaiko,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
työpaiko yrityks,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
hengitystil,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
selv,0,1,2,1,1,0,2,0.4058778654462053,0.34578034713937544,0.6459919867121564,0.5234975390707728,0.34699164225194923,0.6939271742728674,0.3918413233051674
tarv lisä,0,2,0,0,2,1,0,0.6758374935584214,0.3947536289090965,0.3897742061352295,0.39979182645404326,0.520399556062151,0.3963248500349303,0.6260096047543893
lisä hengitystil,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
hengitystil ympäristö,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
annettav mahdollisuus,0,1,0,0,0,1,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.47429352054303964,0.574106966331107,0.47338367184447067,0.5415926784348258
mahdollisuus selv,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
selv ilmastonmuutoks,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
tasapuolistam,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
pelastuks,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
valmius,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
järkev palvelu,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
palvelu kaikenikäist,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kaikenikäist hyvinvoint,1,0,1,0,0,0,0,0.47205054999834195,0.5670297407042129,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.4706991160842901
sekä ongelm,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
ennaltaehkäisy perustulo,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
perustulo pienyrittäj,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
verotuks tasapuolistam,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
tasapuolistam sosiaal,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
terveysal poliis,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
ja pelastuks,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
pelastuks resurs,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
resurs valmius,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
valmius täytyy,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
täytyy turv,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
tehostu,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kiristäm,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
ei tehostu,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
tehostu kiristäm,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kiristäm vaan,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
vaan panostam,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
työhyvinvoint ja,0,0,1,0,0,1,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.47429352054303964,0.574106966331107,0.582539194624813,0.4706991160842901
ja järkeistäm,1,0,1,0,0,0,0,0.47205054999834195,0.5670297407042129,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.4706991160842901
järkeistäm palvelurakent,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
palvelurakent sekä,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
sekä toimint,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
talko,1,0,0,0,0,1,0,0.47205054999834195,0.5670297407042129,0.471663263683927,0.47429352054303964,0.574106966331107,0.47338367184447067,0.4706991160842901
työtä toivo,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
toivo turv,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
turv halua,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
muka talko,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
talko parantam,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
taloustilan,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
suome taloustilan,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
taloustilan se,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
sopim,1,0,0,0,2,0,0,0.7067896153304419,0.5441632223352887,0.4437835904887715,0.4489748147580188,0.4467964064774536,0.4471780008683319,0.4418830751746444
tehd sopim,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
sopim yhteis,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
yhteis tarvittav,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
tarvittav leikkauks,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
suunniteltae,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ja panostuks,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
panostuks elinkeinoeläm,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
elinkeinoeläm rakennemuutoks,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
rakennemuutoks suunniteltae,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
suunniteltae on,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
on käytettäv,1,0,0,0,1,0,0,0.5653252356515109,0.5670297407042129,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.4706991160842901
käytettäv ensisijais,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ensisijais ihmis,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ihmis kohdistuv,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kohdistuv vaikutust,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
vaikutust arvioint,1,1,0,1,0,0,1,0.4175861232784803,0.5255447649305837,0.5238201307920806,0.5652609180745035,0.42090498150581407,0.421466107045067,0.5
ei yks,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
yks taloudellis,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
näkökoht,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
näkökoht halua,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
myös työsken,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
työsken turvallis,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
yhteiskun ete,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
työllisyys ympäristö,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
suojelu koulutus,0,1,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5636666069370107
ja köyhyyd,0,4,1,0,0,0,0,0.39125400802515276,0.3947536289090965,0.3897742061352295,0.39979182645404326,0.3955939317347692,0.5283003549069333,0.8331554592460453
ehkäisy koulutuks,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
työllisyyd avu,0,0,1,0,1,0,0,0.5653252356515109,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.4706991160842901
avu sekä,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
sekä vahvistam,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
yhteisöllis,0,1,0,0,1,0,0,0.5653252356515109,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.5415926784348258
yhteisöllis rakent,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
ja kehittäm,0,0,1,0,1,0,0,0.5653252356515109,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.4706991160842901
palvelujärjestelm,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
niin se,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
tuke hyvinvoint,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
hyvinvoint ongelm,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
kaikkin,0,0,0,1,0,1,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.6064755040436786,0.574106966331107,0.47338367184447067,0.4706991160842901
nuort kaikkin,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
kaikkin hyvinvoint,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
hyvinvoint luov,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
tulkkaamistakokonaisvaltais,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
ja tekijö,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
tekijö asem,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
asem kehittäm,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
kehittäm turvaam,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
ja tulkkaamistakokonaisvaltais,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
tulkkaamistakokonaisvaltais yhteistyö,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
puolue,0,1,0,0,0,2,0,0.4445475431775871,0.4463661295507027,0.4437835904887715,0.4489748147580188,0.7371954039290034,0.4471780008683319,0.518001113842324
rakentam niin,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
niin puolue,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
puolue kuin,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
kuin kansalaist,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
perh yrittäj,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
yrittäj isänm,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
arvopohj,0,0,0,1,0,0,1,0.47205054999834195,0.4729733576732623,0.5611447810889078,0.6064755040436786,0.47318972213468247,0.47338367184447067,0.4706991160842901
etu kristillis,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
kristillis arvopohj,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
lisä työllisyyt,1,1,0,0,1,1,0,0.5247404137376906,0.5255447649305837,0.41645758004253214,0.42411802019759914,0.5347585951217267,0.421466107045067,0.5
työllisyyt turv,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
sekä nost,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
nost terveysliikun,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
terveysliikun ennaltaehkäisev,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
ennaltaehkäisev toimint,0,0,0,0,0,1,1,0.47205054999834195,0.4729733576732623,0.5611447810889078,0.47429352054303964,0.574106966331107,0.47338367184447067,0.4706991160842901
toimint sil,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
sil kuuluv,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
kuuluv asem,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
kehitety,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
jalost,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
vientitulo,0,0,0,0,1,1,1,0.5428636905705958,0.4463661295507027,0.5408521735194494,0.4489748147580188,0.5529157745194367,0.4471780008683319,0.4418830751746444
suome luonnonvar,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
luonnonvar tule,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
saada kehitety,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
kehitety jalost,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
jalost ja,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
saada sitä,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
kaut suome,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
suome tärkeä,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
tärkeä työtä,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
ja vientitulo,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
vientitulo kotimais,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
